gs_cat,gs_subcat,gs_name,entrez_gene,gene_symbol,human_entrez_gene,human_gene_symbol,gs_id,gs_pmid,gs_geoid,gs_exact_source,gs_url,gs_description,species_name,species_common_name,ortholog_sources,num_ortholog_sources
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,226139,Cox15,1355,COX15,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,12856,Cox17,10063,COX17,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",10
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,12857,Cox4i1,1327,COX4I1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,12858,Cox5a,9377,COX5A,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,Panther,OMA,Treefam,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,12859,Cox5b,1329,COX5B,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,NCBI,OrthoMCL,HGNC,Panther,OMA,Treefam,Ensembl",8
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,12861,Cox6a1,1337,COX6A1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"HomoloGene,NCBI,EggNOG,OrthoMCL,HGNC,Panther,OMA,Treefam,Ensembl,OrthoDB",10
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,110323,Cox6b1,1340,COX6B1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,NCBI,OrthoMCL,HGNC,Panther,OMA,Ensembl,OrthoDB",9
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,12864,Cox6c,1345,COX6C,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,NCBI,EggNOG,OrthoMCL,HGNC,OMA,Treefam,Ensembl,OrthoDB",9
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,12866,Cox7a2,1347,COX7A2,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"HomoloGene,PhylomeDB,NCBI,EggNOG,OrthoMCL,HGNC,Panther,OMA,Treefam,Ensembl",10
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,20463,Cox7a2l,9167,COX7A2L,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,66142,Cox7b,1349,COX7B,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,HGNC,Panther,OMA,Ensembl,OrthoDB",9
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,12867,Cox7c,1350,COX7C,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"PhylomeDB,NCBI,EggNOG,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",9
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,12868,Cox8a,1351,COX8A,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,EggNOG,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,12894,Cpt1a,1374,CPT1A,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,12974,Cs,1431,CS,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,109672,Cyb5a,1528,CYB5A,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,EggNOG,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,109754,Cyb5r3,1727,CYB5R3,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,PhylomeDB,NCBI,EggNOG,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",10
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,66445,Cyc1,1537,CYC1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,13063,Cycs,54205,CYCS,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"HomoloGene,NCBI,HGNC,OMA,Panther,Treefam,OrthoDB",7
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,67460,Decr1,1666,DECR1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,235339,Dlat,1737,DLAT,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,13382,Dld,1738,DLD,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,78920,Dlst,1743,DLST,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,51798,Ech1,1891,ECH1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,93747,Echs1,1892,ECHS1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,EggNOG,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,13177,Eci1,1632,ECI1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,NCBI,EggNOG,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,110842,Etfa,2108,ETFA,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,110826,Etfb,2109,ETFB,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,66841,Etfdh,2110,ETFDH,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,14148,Fdx1,2230,FDX1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,Panther,OMA,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,14194,Fh1,2271,FH,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,14297,Fxn,2395,FXN,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,14661,Glud1,2746,GLUD1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,14719,Got2,2806,GOT2,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,Panther,OMA,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,14751,Gpi1,2821,GPI,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,625249,Gpx4,2879,GPX4,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,17713,Grpel1,80273,GRPEL1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,97212,Hadha,3030,HADHA,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,231086,Hadhb,3032,HADHB,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,15159,Hccs,3052,HCCS,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,15108,Hsd17b10,3028,HSD17B10,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,NCBI,OrthoMCL,HGNC,Panther,OMA,Treefam,Ensembl,OrthoDB",10
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,15526,Hspa9,3313,HSPA9,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,64704,Htra2,27429,HTRA2,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,15926,Idh1,3417,IDH1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,EggNOG,NCBI,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",10
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,269951,Idh2,3418,IDH2,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,67834,Idh3a,3419,IDH3A,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,170718,Idh3b,3420,IDH3B,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,15929,Idh3g,3421,IDH3G,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,76614,Immt,10989,IMMT,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,HGNC,Panther,OMA,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,69046,Isca1,81689,ISCA1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"HomoloGene,PhylomeDB,EggNOG,NCBI,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",10
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,66383,Iscu,23479,ISCU,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,16828,Ldha,3939,LDHA,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,16832,Ldhb,3945,LDHB,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl",10
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,72416,Lrpprc,10128,LRPPRC,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,109731,Maob,4129,MAOB,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,17449,Mdh1,4190,MDH1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,17448,Mdh2,4191,MDH2,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,Panther,OMA,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,170731,Mfn2,9927,MFN2,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,66447,Mgst3,4259,MGST3,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,55951,Mpc1,51660,MPC1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,66419,Mrpl11,65003,MRPL11,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,27395,Mrpl15,29088,MRPL15,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,HGNC,Panther,Treefam,Ensembl,OrthoDB",10
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,94065,Mrpl34,64981,MRPL34,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,66223,Mrpl35,51318,MRPL35,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,67994,Mrps11,64963,MRPS11,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,24030,Mrps12,6183,MRPS12,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,EggNOG,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,66407,Mrps15,64960,MRPS15,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,64655,Mrps22,56945,MRPS22,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,Panther,OMA,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,59054,Mrps30,10884,MRPS30,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,211253,Mtrf1,9617,MTRF1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,210009,Mtrr,4552,MTRR,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,53375,Mtx2,10651,MTX2,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,54405,Ndufa1,4694,NDUFA1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,EggNOG,OrthoMCL,HGNC,Panther,OMA,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,17991,Ndufa2,4695,NDUFA2,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,EggNOG,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,66091,Ndufa3,4696,NDUFA3,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",10
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,17992,Ndufa4,4697,NDUFA4,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,NCBI,EggNOG,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,68202,Ndufa5,4698,NDUFA5,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,EggNOG,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,67130,Ndufa6,4700,NDUFA6,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",10
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,66416,Ndufa7,4701,NDUFA7,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,OrthoMCL,HGNC,Panther,Treefam,Ensembl,OrthoDB",10
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,68375,Ndufa8,4702,NDUFA8,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,66108,Ndufa9,4704,NDUFA9,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,EggNOG,NCBI,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",11
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,70316,Ndufab1,4706,NDUFAB1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,EggNOG,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,102631912,Ndufb1,4707,NDUFB1,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"HomoloGene,NCBI,Ensembl",3
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,68198,Ndufb2,4708,NDUFB2,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,EggNOG,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,66495,Ndufb3,4709,NDUFB3,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,EggNOG,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
H,,HALLMARK_OXIDATIVE_PHOSPHORYLATION,68194,Ndufb4,4710,NDUFB4,M5936,,,,,Genes encoding proteins involved in oxidative phosphorylation.,Mus musculus,house mouse,"Inparanoid,HomoloGene,PhylomeDB,NCBI,EggNOG,OrthoMCL,HGNC,OMA,Panther,Treefam,Ensembl,OrthoDB",12
